_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
055.9909305610283	+32.2721042664597	055.99095566551	1.0403	+32.27210525674	0.5319	216695599893486336	-0.9886	1.0772	4.930	1.990	0.230	1.210	0	1.2939e+02	1.0299e+00	20.4086	0.0086	1.2498e+02	1.2541e+01	20.1093	0.1089	2.1641e+02	1.1079e+01	18.9237	0.0556	1.1855							
055.9941843115139	+32.3108883274144	055.99418715417	0.0724	+32.31088395297	0.0333	216695810347984768	0.1500	0.0750	0.558	0.148	-1.016	0.087	0	1.0827e+04	5.2395e+00	15.6021	0.0005	2.7765e+03	1.3438e+01	16.7427	0.0053	1.2547e+04	1.5576e+01	14.5156	0.0013	2.2271			3770.60	1.8310	0.9000		
056.0178945074314	+32.3072612812399	056.01789861842	0.0858	+32.30725089624	0.0385	216695775988245632	0.2654	0.0874	0.807	0.167	-2.412	0.097	0	4.8601e+03	3.6441e+00	16.4718	0.0008	1.6296e+03	1.8256e+01	17.3212	0.0122	5.0578e+03	1.1983e+01	15.5020	0.0026	1.8191			4091.50				
056.0090682614962	+32.3277748529911	056.00909188338	0.0962	+32.32774591966	0.0456	216695844707719424	3.0465	0.1005	4.636	0.193	-6.720	0.119	0	1.1062e+04	6.1296e+01	15.5788	0.0060	2.3119e+03	7.4763e+01	16.9415	0.0351	1.4123e+04	2.1002e+02	14.3871	0.0161	2.5544			3651.87			0.79	0.100
056.0100060120024	+32.2968668448179	056.00999046131	0.3652	+32.29687196843	0.1759	216695737332455808	-0.0983	0.3849	-3.053	0.704	1.190	0.421	0	4.3476e+02	1.2273e+00	19.0927	0.0031	1.8199e+02	9.1526e+00	19.7013	0.0546	5.4272e+02	8.6739e+00	17.9255	0.0174	1.7758							
055.9995571950500	+32.3151555655300	055.99955719505	2.0559	+32.31515556553	0.8966	216695810346917632							0	9.4064e+01	1.2715e+00	20.7548	0.0147	1.2558e+02	1.9456e+01	20.1041	0.1682	1.3336e+02	8.0294e+00	19.4494	0.0654	0.6547							
055.9496932297942	+32.3128250421740	055.94971329693	0.2010	+32.31279283662	0.0874	216695947786940288	2.7007	0.2260	3.939	0.386	-7.480	0.201	0	2.1772e+03	4.4628e+00	17.3436	0.0022	2.3755e+02	9.2028e+00	19.4120	0.0421	3.3771e+03	2.0884e+01	15.9406	0.0067	3.4714							
055.9629411346628	+32.3205262345717	055.96295207343	0.2947	+32.32051172485	0.1328	216695982146677248	0.3741	0.3112	2.147	0.571	-3.370	0.318	0	7.2039e+02	1.6479e+00	18.5445	0.0025	2.5990e+02	7.4042e+00	19.3144	0.0309	7.9922e+02	9.1797e+00	17.5053	0.0125	1.8091							
055.9570893752099	+32.3208697322400	055.95708971657	0.6243	+32.32087031349	0.3088	216695982146677376	0.1466	0.7060	0.067	1.248	0.135	0.666	0	2.3312e+02	1.3095e+00	19.7694	0.0061	1.2118e+02	7.5179e+00	20.1428	0.0674	2.6947e+02	7.9939e+00	18.6856	0.0322	1.4571							
055.9444149429312	+32.3115703685074	055.94440554885	0.1349	+32.31153326323	0.0497	216695947787057792	1.8470	0.1354	-1.844	0.247	-8.618	0.127	0	3.7595e+03	3.1384e+00	16.7505	0.0009	1.0898e+03	1.1945e+01	17.7580	0.0119	4.2071e+03	1.6077e+01	15.7020	0.0041	2.0561			3676.00			0.74	0.090
055.9852392557858	+32.3093248757155	055.98524395271	0.4877	+32.30932739016	0.2289	216695702972548224	0.9923	0.5290	0.922	0.992	0.584	0.535	0	3.1236e+02	1.1656e+00	19.4517	0.0041	1.8916e+02	1.9383e+01	19.6593	0.1113	3.9504e+02	1.1637e+01	18.2703	0.0320	1.3890							
055.9559498300877	+32.3084096423032	055.95595478677	1.6840	+32.30840942272	0.7198	216695947786026240	2.8753	1.4745	0.973	3.064	-0.051	1.910	0	1.0223e+02	1.2762e+00	20.6645	0.0136	9.3734e+01	1.0242e+01	20.4216	0.1186	1.4515e+02	1.2343e+01	19.3574	0.0923	1.0643							
055.9584350345200	+32.3164197819800	055.95843503452	8.3789	+32.31641978198	2.9083	216695982145765120							0	7.9829e+01	1.5963e+00	20.9330	0.0217	6.7803e+01	1.3608e+01	20.7733	0.2179	1.2601e+02	6.5200e+00	19.5109	0.0562	1.2623							
055.9638082740027	+32.3318890350619	055.96381681414	0.8222	+32.33187580409	0.4013	216698932788427776	2.3780	0.8948	1.676	1.660	-3.073	0.908	0	1.5735e+02	1.1355e+00	20.1962	0.0078	6.0408e+01	8.3420e+00	20.8987	0.1499	2.5825e+02	1.1883e+01	18.7318	0.0500	2.1668							
055.9552531552774	+32.3031469087933	055.95525721514	0.4947	+32.30313316546	0.2033	216695943490711040	1.2262	0.6039	0.797	0.901	-3.192	0.467	0	4.1827e+02	1.3497e+00	19.1347	0.0035	1.8936e+02	1.3636e+01	19.6582	0.0782	4.4664e+02	8.3322e+00	18.1370	0.0203	1.5212							
055.9629573403670	+32.3082345873453	055.96294964810	0.8228	+32.30822094304	0.3421	216695874771238400	-0.1540	1.0126	-1.510	1.488	-3.169	0.804	0	2.3009e+02	1.0942e+00	19.7836	0.0052	1.2820e+02	1.0765e+01	20.0816	0.0912	2.7008e+02	1.1738e+01	18.6832	0.0472	1.3984							
055.9543382337521	+32.3183585065786	055.95433031136	0.7479	+32.31835898019	0.3332	216695943490723456	-1.4888	0.7216	-1.555	1.631	0.110	0.790	0	2.1916e+02	1.2903e+00	19.8365	0.0064	1.2255e+02	9.1370e+00	20.1306	0.0810	2.6568e+02	1.3084e+01	18.7010	0.0535	1.4296							
055.9825886846700	+32.3288582416500	055.98258868467	0.6884	+32.32885824165	0.3115	216696085225889792							0	2.8512e+04	5.9729e+01	14.5508	0.0023	7.1541e+03	2.7946e+01	15.7150	0.0042	3.4007e+04	5.7781e+01	13.4330	0.0018	2.2820			3484.00				
055.9706067916206	+32.3310979752422	055.97061028204	0.6289	+32.33109900427	0.2971	216696085225890432	-0.7430	0.6940	0.685	1.268	0.239	0.682	0	2.4130e+02	1.2226e+00	19.7320	0.0055	1.1481e+02	1.0919e+01	20.2015	0.1033	3.0784e+02	8.0967e+00	18.5411	0.0286	1.6603							
055.9828452589532	+32.3239964208614	055.98288562236	0.1370	+32.32399899559	0.0604	216696016506413952	0.9211	0.1426	7.922	0.276	0.598	0.149	0	2.2301e+03	2.1952e+00	17.3175	0.0011	7.6881e+02	9.5939e+00	18.1368	0.0135	2.3549e+03	1.2008e+01	16.3320	0.0055	1.8049							
055.9860023631529	+32.3437667058626	055.98604865718	0.7358	+32.34372197976	0.2993	216696115289700224	0.4100	0.8656	9.084	1.403	-10.388	0.749	0	3.7005e+02	1.8626e+00	19.2677	0.0055	1.5273e+02	9.7457e+00	19.8916	0.0693	5.2566e+02	8.6678e+00	17.9602	0.0179	1.9314							
055.9805901198794	+32.3425466475888	055.98058661373	1.0063	+32.34252708745	0.4241	216696115289598208	0.3272	0.9319	-0.688	1.879	-4.543	1.172	0	1.6638e+02	1.0061e+00	20.1356	0.0066	1.1788e+02	1.1213e+01	20.1728	0.1033	2.2802e+02	1.3689e+01	18.8670	0.0652	1.3058							
055.9856815380853	+32.3513709881310	055.98569886158	0.2834	+32.35136418966	0.1269	216696115288895232	0.1835	0.3077	3.399	0.574	-1.579	0.311	0	7.0362e+02	1.5229e+00	18.5700	0.0024	2.7329e+02	5.6152e+00	19.2598	0.0223	7.5120e+02	1.1205e+01	17.5725	0.0162	1.6873							
055.9888839103034	+32.3244237842633	055.98888537770	0.5885	+32.32441259843	0.2757	216696012210203904	1.0189	0.6577	0.288	1.218	-2.598	0.630	0	2.4899e+02	3.0015e+00	19.6979	0.0131	1.6459e+02	1.5917e+01	19.8104	0.1050	3.2502e+02	1.2007e+01	18.4821	0.0401	1.3282							
055.8385272125409	+32.2135818163900	055.83852912597	1.0375	+32.21357286514	0.5280	216696287087999488	0.1685	0.8889	0.376	2.114	-2.079	1.144	0	1.7727e+02	1.2999e+00	20.0668	0.0080	7.1866e+01	8.3568e+00	20.7101	0.1263	2.5377e+02	6.7855e+00	18.7508	0.0290	1.9593							
055.8422496090617	+32.2215074446663	055.84226890788	0.4229	+32.22147603564	0.2089	216696321447751040	0.5363	0.3966	3.792	0.873	-7.295	0.432	0	6.0982e+02	1.6668e+00	18.7254	0.0030	1.8028e+02	5.8496e+00	19.7115	0.0352	7.4644e+02	8.3075e+00	17.5794	0.0121	2.1321							
055.8651558441706	+32.2393755944333	055.86516032368	0.3842	+32.23936607485	0.1852	216696733764627968	-0.0582	0.3603	0.880	0.756	-2.211	0.379	0	7.1565e+02	1.9195e+00	18.5516	0.0029	2.4227e+02	1.4426e+01	19.3906	0.0647	8.3677e+02	1.1714e+01	17.4554	0.0152	1.9352							
055.8499381842007	+32.2450622511721	055.84997212879	1.3521	+32.24503019201	0.6680	216696772418877952	1.6027	1.1152	6.668	2.691	-7.446	1.401	0	1.6434e+02	1.2918e+00	20.1490	0.0085	3.1688e+01	3.5985e+00	21.5992	0.1233	2.9667e+02	8.9094e+00	18.5812	0.0326	3.0179							
055.8489646406965	+32.2284408810122	055.84898875588	0.8402	+32.22842732282	0.4240	216696703701118208	1.9995	0.8383	4.738	1.771	-3.149	0.861	0	2.8894e+02	1.4820e+00	19.5363	0.0056	7.5687e+01	7.3061e+00	20.6538	0.1048	4.2556e+02	6.9793e+00	18.1895	0.0178	2.4643							
055.8556424390074	+32.2474070743154	055.85566709376	0.0668	+32.24738174904	0.0301	216696806780332928	1.9531	0.0591	4.843	0.132	-5.882	0.062	0	3.3198e+04	1.4892e+01	14.3856	0.0005	1.0862e+04	4.5691e+01	15.2616	0.0046	3.3652e+04	6.5297e+01	13.4444	0.0021	1.8172			3947.67			1.65	0.593
055.8565112973502	+32.2486448058024	055.85653397209	0.3048	+32.24862094011	0.1505	216696802484884736	2.3385	0.3123	4.454	0.629	-5.543	0.302	0	1.3757e+03	2.6891e+00	17.8421	0.0021	3.2192e+02	6.8843e+00	19.0820	0.0232	1.8061e+03	1.7037e+01	16.6200	0.0102	2.4620							
055.8614826426720	+32.2360862664478	055.86148167045	1.5581	+32.23606849742	0.7264	216696703699974528	-0.7620	1.3420	-0.191	3.111	-4.127	1.556	0	1.4127e+02	1.4327e+00	20.3132	0.0110	6.3486e+01	1.0842e+01	20.8447	0.1854	2.1491e+02	7.6199e+00	18.9313	0.0385	1.9134							
055.8672932944268	+32.2571667027027	055.86731463227	0.8513	+32.25716399451	0.5284	216696905563536512	1.1004	0.9933	4.191	1.729	-0.629	0.917	0	1.9608e+02	1.4844e+00	19.9573	0.0082	6.0948e+01	7.9807e+00	20.8890	0.1422	2.9406e+02	8.9242e+00	18.5908	0.0330	2.2982							
055.8761548219986	+32.2771433251506	055.87614362875	1.1329	+32.27713781404	0.5875	216696939923094528	1.4688	1.2061	-2.198	2.288	-1.280	1.213	0	1.4105e+02	1.1546e+00	20.3149	0.0089	5.3883e+01	4.3219e+00	21.0228	0.0871	1.6829e+02	9.7890e+00	19.1968	0.0632	1.8260							
055.8833713375627	+32.2633328657102	055.88339410253	1.0839	+32.26333734349	0.4892	216696871206248192	0.3818	1.0245	4.471	1.871	1.040	1.125	0	1.7989e+02	1.2277e+00	20.0508	0.0074	6.8167e+01	5.6073e+00	20.7675	0.0893	2.5103e+02	1.0241e+01	18.7626	0.0443	2.0048							
055.8672362696956	+32.2795540783511	055.86723926924	1.2962	+32.27955403099	0.5979	216697150376571392	-1.6882	1.2044	0.589	2.274	-0.011	1.363	0	1.4156e+02	1.0510e+00	20.3110	0.0081	6.3954e+01	6.5981e+00	20.8367	0.1120	1.6381e+02	1.0064e+01	19.2261	0.0667	1.6106							
055.8944204921000	+32.3029887066100	055.89442049210	5.5159	+32.30298870661	1.7647	216698456046743680							0	8.9062e+01	1.4912e+00	20.8141	0.0182	5.3078e+01	1.2932e+01	21.0391	0.2645	1.3737e+02	1.8107e+01	19.4172	0.1431	1.6219							
055.8948300412218	+32.2825935195608	055.89482174509	1.1814	+32.28258893845	0.6386	216698352967047936	1.1643	1.2762	-1.629	2.228	-1.064	1.267	0	1.3323e+02	1.1279e+00	20.3768	0.0092	6.9740e+01	7.4924e+00	20.7427	0.1166	1.7570e+02	1.0856e+01	19.1500	0.0671	1.5927							
055.9020658846979	+32.2809421530432	055.90207088062	0.1430	+32.28094735846	0.0664	216698352968633472	0.4613	0.1482	0.981	0.245	1.209	0.136	0	3.2592e+03	3.1289e+00	16.9056	0.0010	1.0263e+03	8.7508e+00	17.8232	0.0093	3.4990e+03	1.6371e+01	15.9020	0.0051	1.9212			3836.00				
055.8878256305292	+32.2937201929722	055.88782443358	0.6804	+32.29370750450	0.3944	216698421688034816	1.1402	0.8100	-0.235	1.382	-2.947	0.744	0	2.2609e+02	1.1482e+00	19.8027	0.0055	7.0750e+01	7.7381e+00	20.7271	0.1187	3.1968e+02	8.8717e+00	18.5001	0.0301	2.2269							
055.8891461896800	+32.2786773355700	055.88914618968	1.8061	+32.27867733557	0.8594	216698352968634752							0	1.1164e+03	9.1180e+00	18.0688	0.0089	3.4850e+02	6.8936e+00	18.9959	0.0215	1.4340e+03	1.2979e+01	16.8706	0.0098	2.1253							
055.8923741841864	+32.2735554491636	055.89232446837	0.5713	+32.27352275709	0.2918	216698348672556160	2.0874	0.6062	-9.763	1.051	-7.593	0.590	0	3.8127e+02	1.6560e+00	19.2353	0.0047	6.7160e+01	6.6566e+00	20.7836	0.1076	6.0449e+02	9.0860e+00	17.8085	0.0163	2.9752							
055.9212965660566	+32.3315302063165	055.92130312400	0.5237	+32.33152500090	0.2309	216698593486793984	0.7345	0.5094	1.287	1.086	-1.209	0.536	0	4.4343e+02	1.3819e+00	19.0713	0.0034	2.1392e+02	1.0500e+01	19.5258	0.0533	4.7427e+02	1.1689e+01	18.0719	0.0268	1.4539							
055.9350735074506	+32.3127955085043	055.93506805127	0.2078	+32.31278183406	0.0936	216698524767318656	0.7776	0.2222	-1.071	0.405	-3.176	0.223	0	1.5852e+03	2.2633e+00	17.6882	0.0015	5.0852e+02	1.5049e+01	18.5856	0.0321	1.7667e+03	9.7601e+00	16.6440	0.0060	1.9416							
055.9219788648661	+32.3043734647500	055.92198001611	0.5076	+32.30436734225	0.2507	216698490407581184	0.2727	0.5394	0.226	0.966	-1.422	0.552	0	3.8282e+02	1.3930e+00	19.2309	0.0040	1.2665e+02	6.7747e+00	20.0948	0.0581	4.8167e+02	1.0235e+01	18.0550	0.0231	2.0398							
055.9196675948514	+32.3118230166227	055.91965508296	0.9634	+32.31182481204	0.5176	216698589190748800	-0.7487	1.0288	-2.456	1.845	0.417	1.107	0	1.4457e+02	1.0536e+00	20.2882	0.0079	9.1777e+01	1.0324e+01	20.4446	0.1221	1.9990e+02	8.7088e+00	19.0099	0.0473	1.4347							
055.9243034922373	+32.3105382525842	055.92434530663	0.3106	+32.31052526273	0.1429	216698520471094784	1.1663	0.3219	8.208	0.588	-3.017	0.329	0	7.8275e+02	1.5468e+00	18.4543	0.0021	2.0099e+02	7.3127e+00	19.5935	0.0395	9.5946e+02	5.7302e+00	17.3069	0.0065	2.2866							
055.9082229205013	+32.3127679521964	055.90823146393	0.6671	+32.31276290178	0.3274	216698559125457024	2.6608	0.6844	1.677	1.234	-1.173	0.698	0	3.3447e+02	1.6182e+00	19.3775	0.0053	8.1862e+01	9.7100e+00	20.5687	0.1288	5.3164e+02	7.9653e+00	17.9479	0.0163	2.6208							
055.9227254578780	+32.3001116467294	055.92273738237	0.3324	+32.30010389673	0.1570	216698490407581568	0.3299	0.3547	2.341	0.629	-1.800	0.353	0	7.4994e+02	1.4892e+00	18.5008	0.0022	2.1650e+02	8.0143e+00	19.5128	0.0402	9.0331e+02	1.1705e+01	17.3723	0.0141	2.1404							
055.9213120646400	+32.3037952719900	055.92131206464	48.7735	+32.30379527199	8.2085	216698490406481792							0	7.4205e+01	1.7899e+00	21.0123	0.0262																
055.8933964058342	+32.3122710775192	055.89348785619	0.3412	+32.31220747158	0.1826	216698657910049664	3.0417	0.4298	17.951	0.691	-14.773	0.354	0	1.3542e+03	4.0437e+00	17.8591	0.0032	2.6972e+02	7.5204e+00	19.2741	0.0303	1.8915e+03	1.0148e+01	16.5699	0.0058	2.7042							
055.8863609123812	+32.3005171249098	055.88635390843	0.6884	+32.30051596241	0.3766	216698657910039168	0.4644	0.8167	-1.375	1.379	-0.270	0.729	0	2.7409e+02	1.2313e+00	19.5936	0.0049	1.1055e+02	5.9510e+00	20.2425	0.0584	3.0181e+02	7.5333e+00	18.5626	0.0271	1.6799							
055.8971142483152	+32.3159541377075	055.89709572926	1.6522	+32.31593279507	0.8749	216698760989978496	1.0531	1.7999	-3.635	3.240	-4.957	1.717	0	1.0775e+02	1.1459e+00	20.6073	0.0115	5.5683e+01	8.1613e+00	20.9871	0.1591	1.8926e+02	8.1457e+00	19.0693	0.0467	1.9178							
055.9061869335151	+32.3271644857518	055.90621273602	0.3404	+32.32715922006	0.1738	216698795349012736	0.4489	0.4110	5.064	0.710	-1.223	0.368	0	7.3437e+02	1.6793e+00	18.5236	0.0025	2.5375e+02	8.3361e+00	19.3404	0.0357	8.2420e+02	1.1601e+01	17.4718	0.0153	1.8685							
055.9015537916949	+32.3184309751364	055.90157889882	0.3023	+32.31840664875	0.1574	216698760989269120	3.3288	0.3607	4.928	0.594	-5.650	0.307	0	1.4730e+03	3.4596e+00	17.7679	0.0026	1.2450e+02	9.3431e+00	20.1135	0.0815	2.4952e+03	1.6725e+01	16.2691	0.0073	3.8443							
055.9352237199316	+32.3402312100231	055.93524182608	0.0702	+32.34021269183	0.0284	216699005803652608	0.4800	0.0747	3.553	0.132	-4.301	0.068	0	9.9329e+03	5.3830e+00	15.6957	0.0006	3.4963e+03	1.2183e+01	16.4924	0.0038	9.8455e+03	3.3754e+01	14.7788	0.0037	1.7135			4068.00				
055.9480656069813	+32.3288257770000	055.94806749227	0.0661	+32.32878838325	0.0273	216698937084176768	1.1944	0.0625	0.370	0.136	-8.685	0.068	1	3.1798e+04	9.1267e+00	14.4324	0.0003	1.1870e+04	3.5514e+01	15.1652	0.0032	2.9739e+04	5.4630e+01	13.5786	0.0020	1.5866			4430.25			1.83	1.163
055.9453798875100	+32.3227104518700	055.94537988751	10.8794	+32.32271045187	1.9250	216698902723526912							0	7.0879e+01	1.7008e+00	21.0621	0.0261																
055.9378598723000	+32.3372943947900	055.93785987230	4.4225	+32.33729439479	2.4961	216699005802587392							0	7.1701e+01	1.7176e+00	21.0496	0.0260																
055.9350001759336	+32.3408825948384	055.93498901048	0.3945	+32.34087031970	0.1798	216699005802047360	2.1834	0.4393	-2.191	0.784	-2.851	0.412	0	4.7897e+02	1.6058e+00	18.9876	0.0036																
055.9446734561381	+32.3286182481221	055.94467958586	0.1887	+32.32858168965	0.0811	216698898428228864	1.2474	0.2070	1.203	0.360	-8.491	0.189	0	1.4385e+03	1.9009e+00	17.7935	0.0014	4.3530e+02	8.6108e+00	18.7544	0.0215	1.6243e+03	8.0675e+00	16.7352	0.0054	2.0192							
055.9427923968320	+32.3494240817753	055.94283434641	1.6016	+32.34939786956	0.6896	216699005802744064	-0.4922	1.4372	8.231	3.240	-6.088	1.812	0	1.0131e+02	1.1445e+00	20.6742	0.0123	4.1726e+01	6.6797e+00	21.3004	0.1738	1.4985e+02	1.2045e+01	19.3227	0.0873	1.9776							
055.9443472139659	+32.3395569256429	055.94435787985	1.2196	+32.33955069981	0.5127	216699001507448064	-0.7996	1.1680	2.093	2.846	-1.446	1.325	0	1.2773e+02	1.1129e+00	20.4226	0.0095	1.0647e+02	4.7711e+00	20.2833	0.0487	1.6000e+02	1.1706e+01	19.2516	0.0794	1.0317							
055.9796705543737	+32.3539761694327	055.97963455064	1.2311	+32.35399250041	0.4988	216699074521918464	-1.4721	1.1776	-7.064	2.477	3.793	1.360	0	1.2282e+02	1.0522e+00	20.4652	0.0093	6.9383e+01	1.0543e+01	20.7483	0.1650	1.8350e+02	7.3956e+00	19.1029	0.0438	1.6454							
055.9572997229795	+32.3400580814464	055.95730850340	0.0913	+32.34004613353	0.0386	216699040163389696	1.0551	0.0969	1.723	0.174	-2.775	0.093	0	5.6116e+03	3.9046e+00	16.3156	0.0008	1.9650e+03	8.1219e+00	17.1180	0.0045	5.5153e+03	1.4605e+01	15.4080	0.0029	1.7100			4143.23			1.07	0.304
055.9763447535882	+32.3542734694621	055.97635046711	0.3186	+32.35426942224	0.1504	216699070226397056	-0.3707	0.3541	1.121	0.642	-0.940	0.364	0	6.0289e+02	1.3865e+00	18.7378	0.0025	2.4501e+02	6.9053e+00	19.3784	0.0306	6.2390e+02	1.1970e+01	17.7741	0.0208	1.6043							
055.9614658913719	+32.3405000997099	055.96146970830	0.4978	+32.34049641846	0.2266	216699040163389056	0.2677	0.5483	0.749	0.992	-0.855	0.530	0	3.4589e+02	1.4293e+00	19.3410	0.0045	1.8656e+02	8.9300e+00	19.6743	0.0520	3.7287e+02	5.8880e+00	18.3330	0.0171	1.3413							
055.9709831993919	+32.3647777457699	055.97102465145	3.1859	+32.36476296911	0.9724	216699138947100928	-4.7850	3.8006	8.132	4.286	-3.432	2.702	0	8.7311e+01	1.1402e+00	20.8357	0.0142	5.3051e+01	8.0705e+00	21.0397	0.1652	1.6876e+02	1.4488e+01	19.1937	0.0932	1.8459							
055.9839806824406	+32.3561908231673	055.98396984130	0.1281	+32.35619781539	0.0470	216699074523254784	0.3304	0.1272	-2.127	0.237	1.624	0.128	0	4.6450e+03	3.6614e+00	16.5209	0.0009	1.7508e+03	8.2866e+00	17.2433	0.0051	4.4451e+03	1.7668e+01	15.6422	0.0043	1.6011			4306.50				
055.9761417329857	+32.3452412785110	055.97616575694	1.2463	+32.34524555393	0.5094	216699074522035456	1.8495	1.1819	4.714	2.530	0.993	1.344	0	1.2072e+02	1.0467e+00	20.4839	0.0094	8.4672e+01	6.3577e+00	20.5320	0.0815	1.7401e+02	1.2004e+01	19.1605	0.0749	1.3715							
056.2406912590912	+32.1228591309663	056.24073971827	0.9207	+32.12280712417	0.4064	216700655069519104	-0.7561	1.1080	9.532	1.810	-12.079	1.021	0	1.9141e+02	9.9002e-01	19.9835	0.0056	1.1071e+02	1.3220e+01	20.2409	0.1296	2.8180e+02	7.0667e+00	18.6371	0.0272	1.6038							
056.2490901353546	+32.1132453587917	056.24911037708	0.0525	+32.11322165671	0.0218	216700655071105536	1.3056	0.0621	3.982	0.112	-5.505	0.061	1	3.0371e+04	1.6764e+01	14.4822	0.0006	1.0252e+04	4.0502e+01	15.3243	0.0043	3.1118e+04	1.3115e+02	13.5294	0.0046	1.7949			4055.25	1.9730	1.0165	2.16	1.135
056.2423050793140	+32.1195403411744	056.24230113948	0.2217	+32.11953790423	0.0954	216700620711366400	0.5709	0.2669	-0.775	0.464	-0.566	0.253	0	1.0684e+03	1.6751e+00	18.1166	0.0017	3.4382e+02	9.6007e+00	19.0106	0.0303	1.2591e+03	1.8971e+01	17.0117	0.0164	1.9988							
056.2618762543900	+32.1168201629300	056.26187625439	2.0496	+32.11682016293	0.7359	216700586351627264							1	3.4599e+03	8.4171e+00	16.8407	0.0026	2.5498e+02	1.0928e+01	19.3351	0.0465	6.0885e+03	2.0908e+01	15.3006	0.0037	4.0345			3335.00				
056.2611024408221	+32.1093762710426	056.26118254525	1.0558	+32.10933079579	0.4665	216700582055463936	2.2500	1.2369	15.759	2.074	-10.562	1.227	0	1.5208e+02	9.4888e-01	20.2332	0.0068	7.7049e+01	1.4498e+01	20.6345	0.2043	2.8950e+02	1.2766e+01	18.6078	0.0479	2.0267							
056.2507959672100	+32.1143482637800	056.25079596721	2.5317	+32.11434826378	0.8559	216700655070160512							0	7.6196e+01	1.1167e+00	20.9835	0.0159	9.7577e+01	1.6852e+01	20.3780	0.1875	1.4626e+02	9.6433e+00	19.3491	0.0716	1.0289							
056.2629649584431	+32.1047093625718	056.26297500720	0.5840	+32.10470868660	0.2752	216700582055460864	1.2190	0.7007	1.977	1.190	-0.157	0.727	0	2.7761e+02	1.0593e+00	19.5798	0.0041	1.0121e+02	1.2365e+01	20.3383	0.1326	4.4222e+02	1.2112e+01	18.1478	0.0297	2.1905							
056.2400791076948	+32.1171091283478	056.24010267490	0.0995	+32.11704697335	0.0420	216700620711367296	1.6882	0.1199	4.636	0.217	-14.436	0.115	0	5.1553e+03	3.6698e+00	16.4077	0.0008	1.3980e+03	1.2382e+01	17.4877	0.0096	5.9072e+03	1.7581e+01	15.3335	0.0032	2.1542			4116.89			0.65	0.111
056.2782504988600	+32.1322029063800	056.27825049886	4.7717	+32.13220290638	2.6183	216700723789737728							0	7.2218e+01	1.7964e+00	21.0418	0.0270																
056.2673426200627	+32.1294543712451	056.26736234171	0.7788	+32.12943649458	0.3354	216700753854167808	2.4984	0.9523	3.879	1.593	-4.152	0.908	0	2.1684e+02	9.5867e-01	19.8480	0.0048	9.0715e+01	9.6875e+00	20.4572	0.1159	3.0312e+02	8.9248e+00	18.5579	0.0320	1.8993							
056.2746238062151	+32.1406103043400	056.27462696898	0.3048	+32.14060987809	0.1309	216700788213665536	-0.0105	0.3697	0.622	0.638	-0.099	0.351	0	6.7896e+02	1.2275e+00	18.6088	0.0020	2.4049e+02	7.2378e+00	19.3987	0.0327	7.5869e+02	6.2290e+00	17.5618	0.0089	1.8369							
056.2768283289110	+32.1192872183282	056.27680711487	0.8978	+32.11928229708	0.3980	216700685134684160	-0.5062	1.0942	-4.173	1.819	-1.143	1.003	0	1.7276e+02	8.0861e-01	20.0948	0.0051	5.6111e+01	6.7346e+00	20.9788	0.1303	3.0355e+02	9.2064e+00	18.5563	0.0329	2.4224							
056.2778363673002	+32.1428137146717	056.27785678339	1.9248	+32.14257119134	0.7058	216700792509116032	4.0027	2.6184	4.015	3.365	-56.328	2.372	0	9.5015e+01	8.7750e-01	20.7439	0.0100	5.9074e+01	8.9416e+00	20.9229	0.1643	1.8308e+02	8.6567e+00	19.1053	0.0513	1.8176							
056.2671558203000	+32.1370262000400	056.26715582030	7.7469	+32.13702620004	1.4261	216700758149287808							0	8.2439e+01	1.6262e+00	20.8980	0.0214	6.5761e+01	2.1527e+01	20.8065	0.3554	1.2112e+02	1.4127e+01	19.5539	0.1266	1.2526							
056.2705301199621	+32.1258055533108	056.27056490473	1.4179	+32.12574161151	0.5210	216700685134688512	2.3372	1.7731	6.842	2.464	-14.851	1.626	0	1.2182e+02	8.2176e-01	20.4741	0.0073	6.0566e+01	8.8404e+00	20.8958	0.1585	2.1370e+02	8.5373e+00	18.9374	0.0434	1.9584							
